food.consumed,kcals.consumed,day,ID,treatment,food.cumulative,pregnancy,gest.day,cohort
3.6000000000000227,10.476000000000067,2,7862,eTRF,22.116000000000067,2,-16,1
3.6999999999999886,10.766999999999967,2,119,eTRF,32.010000000000005,1,-10,2
-195,-567.45,2,118,eTRF,-549.117,1,-13,2
6,17.46,2,124,eTRF,29.97299999999995,1,-7,2
2.5,7.275,2,134,eTRF,13.095,1,-11,2
3.200000000000017,9.312000000000051,2,143,AL,12.513000000000117,1,-11,2
2,5.82,2,123,AL,9.603000000000034,1,-12,2
7.400000000000006,21.534000000000017,2,128,AL,28.22700000000005,1,-10,2
3.9000000000000057,11.349000000000018,2,146,AL,25.608000000000036,1,-8,2
5.799999999999983,16.87799999999995,2,2321,eTRF,41.90399999999994,1,-8,3
6.700000000000017,19.49700000000005,2,2323,AL,41.61300000000011,1,-9,3
5.199999999999989,15.131999999999968,2,2324,eTRF,18.041999999999966,1,-13,3
6.300000000000011,18.333000000000034,2,2335,AL,90.79199999999997,1,-10,3
16.5,48.015,2,2333,eTRF,95.73900000000002,1,-7,3
6.199999999999989,18.041999999999966,2,2334,eTRF,35.50199999999997,1,-12,3
3.799999999999983,11.05799999999995,2,2337,AL,18.914999999999917,1,-7,3
3.3000000000000114,9.603000000000034,2,2340,AL,16.296000000000067,1,-13,3
1.8999999999999773,5.528999999999934,3,7827,AL,13.676999999999886,1,-6,1
1.5999999999999943,4.655999999999984,3,7830,AL,14.550000000000082,1,-5,1
2.1000000000000227,6.111000000000066,3,7829,AL,17.16900000000002,1,-5,1
4.199999999999989,12.221999999999968,3,7864,eTRF,32.00999999999992,1,-5,1
5,14.55,3,7826,eTRF,34.04699999999997,1,-5,1
3.5999999999999943,10.475999999999983,3,7835,eTRF,29.099999999999916,1,-13,1
3.9000000000000057,11.349000000000018,3,7833,eTRF,25.608000000000036,1,-10,1
1.4000000000000057,4.074000000000017,3,7863,AL,12.222000000000051,2,-17,1
2.2000000000000455,6.4020000000001325,3,7843,AL,21.2430000000002,2,-15,1
11.199999999999989,32.59199999999997,3,7834,AL,NA,2,-19,1
4.199999999999989,12.221999999999968,3,7862,eTRF,34.33800000000004,2,-15,1
5.599999999999994,16.295999999999985,3,7822,eTRF,33.17400000000002,2,-17,1
5.600000000000023,16.296000000000067,3,7841,eTRF,40.74000000000008,2,-14,1
6.299999999999983,18.332999999999952,3,7838,eTRF,44.23199999999997,2,-21,1
3,8.73,3,119,eTRF,40.74,1,-9,2
4.099999999999994,11.930999999999983,3,118,eTRF,-537.186,1,-12,2
4.199999999999989,12.221999999999968,3,124,eTRF,42.19499999999992,1,-6,2
4.199999999999989,12.221999999999968,3,134,eTRF,25.316999999999968,1,-10,2
2,5.82,3,143,AL,18.33300000000012,1,-10,2
1,2.91,3,123,AL,12.513000000000034,1,-11,2
1.700000000000017,4.94700000000005,3,128,AL,33.1740000000001,1,-9,2
2.8000000000000114,8.148000000000033,3,146,AL,33.75600000000007,1,-7,2
15.5,45.105000000000004,3,2321,eTRF,87.00899999999994,1,-7,3
7.800000000000011,22.698000000000036,3,2323,AL,64.31100000000015,1,-8,3
4.599999999999994,13.385999999999983,3,2324,eTRF,31.42799999999995,1,-12,3
15.400000000000006,44.81400000000002,3,2335,AL,135.606,1,-9,3
15.100000000000023,43.941000000000066,3,2333,eTRF,139.6800000000001,1,-6,3
6.800000000000011,19.788000000000036,3,2334,eTRF,55.290000000000006,1,-11,3
5.099999999999994,14.840999999999983,3,2337,AL,33.7559999999999,1,-6,3
3,8.73,3,2340,AL,25.026000000000067,1,-12,3
1.6000000000000227,4.656000000000066,4,7827,AL,18.332999999999952,1,-5,1
2.0999999999999943,6.110999999999984,4,7830,AL,20.661000000000065,1,-4,1
2.3999999999999773,6.983999999999934,4,7829,AL,24.152999999999953,1,-4,1
5.099999999999994,14.840999999999983,4,7864,eTRF,46.8509999999999,1,-4,1
5.5,16.005000000000003,4,7826,eTRF,50.05199999999997,1,-4,1
4.200000000000017,12.222000000000051,4,7835,eTRF,41.32199999999997,1,-12,1
4.699999999999989,13.676999999999968,4,7833,eTRF,39.285000000000004,1,-9,1
1.4000000000000057,4.074000000000017,4,7863,AL,16.296000000000067,2,-16,1
2.900000000000034,8.4390000000001,4,7843,AL,29.6820000000003,2,-14,1
2.3000000000000114,6.693000000000033,4,7834,AL,NA,2,-18,1
5.199999999999989,15.131999999999968,4,7862,eTRF,49.47,2,-14,1
5.800000000000011,16.878000000000036,4,7822,eTRF,50.052000000000056,2,-16,1
5.800000000000011,16.878000000000036,4,7841,eTRF,57.61800000000012,2,-13,1
6.900000000000006,20.07900000000002,4,7838,eTRF,64.31099999999999,2,-20,1
3.4000000000000057,9.894000000000018,4,119,eTRF,50.63400000000002,1,-8,2
5.300000000000011,15.423000000000034,4,118,eTRF,-521.763,1,-11,2
5,14.55,4,124,eTRF,56.74499999999992,1,-5,2
3.5,10.185,4,134,eTRF,35.50199999999997,1,-9,2
0.4000000000000057,1.1640000000000166,4,143,AL,19.497000000000135,1,-9,2
1.5,4.365,4,123,AL,16.878000000000036,1,-10,2
2.4000000000000057,6.984000000000017,4,128,AL,40.158000000000115,1,-8,2
6,17.46,4,146,AL,51.21600000000007,1,-6,2
8.100000000000023,23.57100000000007,4,2321,eTRF,110.58000000000001,1,-6,3
5.699999999999989,16.586999999999968,4,2323,AL,80.89800000000012,1,-7,3
7.299999999999983,21.242999999999952,4,2324,eTRF,52.67099999999991,1,-11,3
12.699999999999989,36.956999999999965,4,2335,AL,172.56299999999996,1,-8,3
10.700000000000017,31.13700000000005,4,2333,eTRF,170.81700000000012,1,-5,3
7.200000000000017,20.95200000000005,4,2334,eTRF,76.24200000000005,1,-10,3
8.300000000000011,24.153000000000034,4,2337,AL,57.908999999999935,1,-5,3
2.6000000000000227,7.5660000000000664,4,2340,AL,32.592000000000134,1,-11,3
1,2.91,5,7827,AL,21.242999999999952,1,-4,1
1.700000000000017,4.94700000000005,5,7830,AL,25.608000000000118,1,-3,1
1.9000000000000057,5.529000000000017,5,7829,AL,29.681999999999967,1,-3,1
4.400000000000006,12.804000000000018,5,7864,eTRF,59.654999999999916,1,-3,1
5.600000000000023,16.296000000000067,5,7826,eTRF,66.34800000000004,1,-3,1
3.9000000000000057,11.349000000000018,5,7835,eTRF,52.670999999999985,1,-11,1
3.799999999999983,11.05799999999995,5,7833,eTRF,50.342999999999954,1,-8,1
2,5.82,5,7863,AL,22.116000000000067,2,-15,1
2,5.82,5,7843,AL,35.5020000000003,2,-13,1
1.900000000000034,5.529000000000099,5,7834,AL,NA,2,-17,1
5,14.55,5,7862,eTRF,64.02000000000001,2,-13,1
5.299999999999983,15.42299999999995,5,7822,eTRF,65.47500000000001,2,-15,1
5.400000000000006,15.714000000000018,5,7841,eTRF,73.33200000000014,2,-12,1
5.799999999999983,16.87799999999995,5,7838,eTRF,81.18899999999994,2,-19,1
3.4000000000000057,9.894000000000018,5,119,eTRF,60.528000000000034,1,-7,2
4.900000000000006,14.259000000000018,5,118,eTRF,-507.50399999999996,1,-10,2
9.199999999999989,26.771999999999966,5,124,eTRF,83.51699999999988,1,-4,2
4.900000000000006,14.259000000000018,5,134,eTRF,49.76099999999999,1,-8,2
2.4000000000000057,6.984000000000017,5,143,AL,26.48100000000015,1,-8,2
3.099999999999966,9.020999999999901,5,123,AL,25.898999999999937,1,-9,2
1.8000000000000114,5.238000000000033,5,128,AL,45.39600000000015,1,-7,2
1.0999999999999943,3.2009999999999836,5,146,AL,54.41700000000005,1,-5,2
14.400000000000006,41.90400000000002,5,2321,eTRF,152.48400000000004,1,-5,3
12.599999999999994,36.66599999999998,5,2323,AL,117.5640000000001,1,-6,3
6.300000000000011,18.333000000000034,5,2324,eTRF,71.00399999999993,1,-10,3
33.39999999999998,97.19399999999993,5,2335,AL,269.7569999999999,1,-7,3
11.700000000000017,34.047000000000054,5,2333,eTRF,204.8640000000002,1,-4,3
9.700000000000017,28.22700000000005,5,2334,eTRF,104.46900000000011,1,-9,3
4.099999999999994,11.930999999999983,5,2337,AL,69.83999999999992,1,-4,3
3.7000000000000455,10.767000000000133,5,2340,AL,43.359000000000265,1,-10,3
1.3999999999999773,4.073999999999934,6,7827,AL,25.316999999999886,1,-3,1
1.9000000000000057,5.529000000000017,6,7830,AL,31.137000000000135,1,-2,1
2.1999999999999886,6.401999999999967,6,7829,AL,36.08399999999993,1,-2,1
5,14.55,6,7864,eTRF,74.20499999999993,1,-2,1
6.299999999999983,18.332999999999952,6,7826,eTRF,84.68099999999998,1,-2,1
4.099999999999994,11.930999999999983,6,7835,eTRF,64.60199999999998,1,-10,1
3.799999999999983,11.05799999999995,6,7833,eTRF,61.400999999999904,1,-7,1
2.3000000000000114,6.693000000000033,6,7863,AL,28.8090000000001,2,-14,1
2.2999999999999545,6.692999999999868,6,7843,AL,42.195000000000164,2,-12,1
2.3999999999999773,6.983999999999934,6,7834,AL,NA,2,-16,1
4.599999999999994,13.385999999999983,6,7862,eTRF,77.40599999999999,2,-12,1
5.299999999999983,15.42299999999995,6,7822,eTRF,80.89799999999995,2,-14,1
4.900000000000006,14.259000000000018,6,7841,eTRF,87.59100000000015,2,-11,1
6.099999999999994,17.750999999999983,6,7838,eTRF,98.93999999999993,2,-18,1
4.400000000000006,12.804000000000018,6,119,eTRF,73.33200000000005,1,-6,2
6.800000000000011,19.788000000000036,6,118,eTRF,-487.71599999999995,1,-9,2
9.800000000000011,28.518000000000036,6,124,eTRF,112.03499999999993,1,-3,2
4.099999999999994,11.930999999999983,6,134,eTRF,61.69199999999997,1,-7,2
1.3000000000000114,3.7830000000000332,6,143,AL,30.264000000000184,1,-7,2
0.8000000000000114,2.328000000000033,6,123,AL,28.22699999999997,1,-8,2
3.6000000000000227,10.476000000000067,6,128,AL,55.87200000000021,1,-6,2
2,5.82,6,146,AL,60.23700000000005,1,-4,2
14.899999999999977,43.35899999999994,6,2321,eTRF,195.84299999999996,1,-4,3
4.699999999999989,13.676999999999968,6,2323,AL,131.24100000000007,1,-5,3
7.5,21.825000000000003,6,2324,eTRF,92.82899999999994,1,-9,3
6,17.46,6,2335,AL,287.21699999999987,1,-6,3
9,26.19,6,2333,eTRF,231.0540000000002,1,-3,3
12.300000000000011,35.793000000000035,6,2334,eTRF,140.26200000000014,1,-8,3
3.5,10.185,6,2337,AL,80.02499999999992,1,-3,3
1.3000000000000114,3.7830000000000332,6,2340,AL,47.1420000000003,1,-9,3
1.1000000000000085,3.201000000000025,7,7827,AL,28.517999999999912,1,-2,1
1.8000000000000114,5.238000000000033,7,7830,AL,36.37500000000017,1,-1,1
1.9499999999999886,5.674499999999967,7,7829,AL,41.758499999999906,1,-1,1
4,11.64,7,7864,eTRF,85.84499999999991,1,-1,1
4.050000000000011,11.785500000000035,7,7826,eTRF,96.46650000000002,1,-1,1
3.4000000000000057,9.894000000000018,7,7835,eTRF,74.49599999999998,1,-9,1
3.6000000000000085,10.476000000000026,7,7833,eTRF,71.87699999999992,1,-6,1
2.3000000000000114,6.693000000000033,7,7863,AL,35.50200000000014,2,-13,1
2,5.82,7,7843,AL,48.01500000000017,2,-11,1
1.5,4.365,7,7834,AL,NA,2,-15,1
3.9000000000000057,11.349000000000018,7,7862,eTRF,88.75500000000001,2,-11,1
7.700000000000017,22.40700000000005,7,7822,eTRF,103.305,2,-13,1
5.199999999999989,15.131999999999968,7,7841,eTRF,102.72300000000013,2,-10,1
6.599999999999994,19.205999999999985,7,7838,eTRF,118.1459999999999,2,-17,1
4.5,13.095,7,119,eTRF,86.42700000000005,1,-5,2
4.699999999999989,13.676999999999968,7,118,eTRF,-474.039,1,-8,2
4.800000000000011,13.968000000000034,7,124,eTRF,126.00299999999996,1,-2,2
4.5,13.095,7,134,eTRF,74.78699999999998,1,-6,2
3.9000000000000057,11.349000000000018,7,143,AL,41.6130000000002,1,-6,2
2.7999999999999545,8.147999999999868,7,123,AL,36.37499999999984,1,-7,2
1.8000000000000114,5.238000000000033,7,128,AL,61.11000000000025,1,-5,2
2.200000000000017,6.40200000000005,7,146,AL,66.63900000000011,1,-3,2
11.800000000000011,34.33800000000004,7,2321,eTRF,230.181,1,-3,3
6.5,18.915,7,2323,AL,150.15600000000006,1,-4,3
6.800000000000011,19.788000000000036,7,2324,eTRF,112.61699999999998,1,-8,3
10.899999999999977,31.718999999999934,7,2335,AL,318.9359999999998,1,-5,3
11.699999999999989,34.04699999999997,7,2333,eTRF,265.10100000000017,1,-2,3
11.5,33.465,7,2334,eTRF,173.72700000000015,1,-7,3
4.5,13.095,7,2337,AL,93.11999999999992,1,-2,3
6.299999999999983,18.332999999999952,7,2340,AL,65.47500000000025,1,-8,3
0.5,1.455,8,7827,AL,29.97299999999991,1,-1,1
1.4000000000000057,4.074000000000017,8,7830,AL,40.44900000000018,1,0,1
1.8000000000000114,5.238000000000033,8,7829,AL,46.996499999999934,1,0,1
3.3000000000000114,9.603000000000034,8,7864,eTRF,95.44799999999995,1,0,1
3.700000000000017,10.767000000000051,8,7826,eTRF,107.23350000000008,1,0,1
4.300000000000011,12.513000000000034,8,7835,eTRF,87.00900000000001,1,-8,1
3.6999999999999886,10.766999999999967,8,7833,eTRF,82.64399999999989,1,-5,1
1.25,3.6375,8,7863,AL,39.13950000000013,2,-12,1
1.950000000000017,5.67450000000005,8,7843,AL,53.689500000000216,2,-10,1
2.0500000000000114,5.965500000000033,8,7834,AL,NA,2,-14,1
4.299999999999997,12.512999999999993,8,7862,eTRF,101.268,2,-10,1
4.25,12.3675,8,7822,eTRF,115.6725,2,-12,1
4.150000000000006,12.076500000000017,8,7841,eTRF,114.79950000000014,2,-9,1
5,14.55,8,7838,eTRF,132.6959999999999,2,-16,1
4.400000000000006,12.804000000000018,8,119,eTRF,99.23100000000008,1,-4,2
4.700000000000017,13.677000000000051,8,118,eTRF,-460.3619999999999,1,-7,2
5.5,16.005000000000003,8,124,eTRF,142.00799999999995,1,-1,2
4.400000000000006,12.804000000000018,8,134,eTRF,87.591,1,-5,2
0.5,1.455,8,143,AL,43.068000000000204,1,-5,2
4.5,13.095,8,123,AL,49.469999999999835,1,-6,2
1.6999999999999886,4.946999999999967,8,128,AL,66.05700000000022,1,-4,2
2.1000000000000227,6.111000000000066,8,146,AL,72.75000000000017,1,-2,2
4.849999999999994,14.113499999999984,8,2321,eTRF,244.29449999999997,1,-2,3
7.100000000000023,20.66100000000007,8,2323,AL,170.81700000000015,1,-3,3
6.7000000000000455,19.497000000000135,8,2324,eTRF,132.11400000000012,1,-7,3
12.699999999999989,36.956999999999965,8,2335,AL,355.8929999999998,1,-4,3
5.549999999999983,16.15049999999995,8,2333,eTRF,281.25150000000014,1,-1,3
7.7999999999999545,22.69799999999987,8,2334,eTRF,196.425,1,-6,3
1.4000000000000057,4.074000000000017,8,2337,AL,97.19399999999993,1,-1,3
4.400000000000006,12.804000000000018,8,2340,AL,78.27900000000027,1,-7,3
1.0999999999999943,3.2009999999999836,9,7827,AL,33.17399999999989,1,0,1
1.5999999999999943,4.655999999999984,9,7830,AL,45.10500000000017,1,1,1
2,5.82,9,7829,AL,52.816499999999934,1,1,1
4.5,13.095,9,7864,eTRF,108.54299999999995,1,1,1
4.199999999999989,12.221999999999968,9,7826,eTRF,119.45550000000004,1,1,1
3.8000000000000114,11.058000000000034,9,7835,eTRF,98.06700000000005,1,-7,1
3.5,10.185,9,7833,eTRF,92.8289999999999,1,-4,1
1.6000000000000227,4.656000000000066,9,7863,AL,43.7955000000002,2,-11,1
1.6000000000000085,4.6560000000000255,9,7843,AL,58.34550000000024,2,-9,1
1.799999999999983,5.237999999999951,9,7834,AL,NA,2,-13,1
4.299999999999997,12.512999999999993,9,7862,eTRF,113.78099999999999,2,-9,1
4.25,12.3675,9,7822,eTRF,128.04,2,-11,1
4.449999999999989,12.949499999999967,9,7841,eTRF,127.74900000000011,2,-8,1
4.75,13.822500000000002,9,7838,eTRF,146.5184999999999,2,-15,1
4.299999999999997,12.512999999999993,9,119,eTRF,111.74400000000007,1,-3,2
5.199999999999989,15.131999999999968,9,118,eTRF,-445.22999999999996,1,-6,2
5.100000000000023,14.841000000000067,9,124,eTRF,156.84900000000002,1,0,2
4.5,13.095,9,134,eTRF,100.68599999999999,1,-4,2
